Price,Adj Close,Close,High,Low,Open,Volume
Ticker,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
date,,,,,,
2024-10-24,3280.262939453125,3280.262939453125,3292.945068359375,3266.882080078125,3287.823974609375,519800
2024-10-25,3299.699951171875,3299.699951171875,3319.35693359375,3276.1298828125,3280.761962890625,595700
2024-10-28,3322.197998046875,3322.197998046875,3322.197998046875,3279.715087890625,3300.462890625,672400
2024-10-29,3286.406982421875,3286.406982421875,3340.4580078125,3284.2109375,3328.089111328125,725300
2024-10-30,3266.238037109375,3266.238037109375,3291.679931640625,3244.805908203125,3273.64208984375,669000
2024-10-31,3279.823974609375,3279.823974609375,3295.741943359375,3252.389892578125,3267.97509765625,784600
2024-11-01,3272.013916015625,3272.013916015625,3305.318115234375,3258.735107421875,3275.576904296875,852100
2024-11-04,3310.20703125,3310.20703125,3310.20703125,3263.842041015625,3275.678955078125,665100
2024-11-05,3386.987060546875,3386.987060546875,3386.987060546875,3302.047119140625,3306.81005859375,821100
2024-11-06,3383.805908203125,3383.805908203125,3420.9990234375,3367.0810546875,3395.221923828125,895900
2024-11-07,3470.660888671875,3470.660888671875,3470.660888671875,3356.258056640625,3359.985107421875,959600
2024-11-08,3452.297119140625,3452.297119140625,3509.818115234375,3443.193115234375,3502.133056640625,964000
2024-11-11,3470.06591796875,3470.06591796875,3471.1220703125,3416.72705078125,3432.366943359375,818000
2024-11-12,3421.969970703125,3421.969970703125,3489.424072265625,3402.0419921875,3469.89111328125,817900
2024-11-13,3439.278076171875,3439.278076171875,3442.298095703125,3404.52490234375,3406.916015625,673700
2024-11-14,3379.839111328125,3379.839111328125,3441.77490234375,3376.153076171875,3429.5048828125,631600
2024-11-15,3330.72607421875,3330.72607421875,3391.320068359375,3330.72607421875,3369.80908203125,630300
2024-11-18,3323.84912109375,3323.84912109375,3386.903076171875,3309.008056640625,3344.68994140625,744000
2024-11-19,3346.010009765625,3346.010009765625,3346.758056640625,3284.133056640625,3324.883056640625,625000
2024-11-20,3367.989013671875,3367.989013671875,3375.248046875,3333.001953125,3337.677978515625,566200
2024-11-21,3370.404052734375,3370.404052734375,3378.51806640625,3348.85498046875,3362.944091796875,530300
2024-11-22,3267.19189453125,3267.19189453125,3372.0029296875,3267.19189453125,3368.04296875,630700
2024-11-25,3263.760009765625,3263.760009765625,3285.4560546875,3232.91796875,3274.884033203125,538900
2024-11-26,3259.757080078125,3259.757080078125,3285.327880859375,3252.865966796875,3256.85791015625,472200
2024-11-27,3309.779052734375,3309.779052734375,3309.881103515625,3227.35498046875,3250.591064453125,511200
2024-11-28,3295.697998046875,3295.697998046875,3319.256103515625,3290.364013671875,3308.280029296875,512000
2024-11-29,3326.4560546875,3326.4560546875,3357.5009765625,3293.68994140625,3295.2099609375,580200
2024-12-02,3363.98193359375,3363.98193359375,3369.302978515625,3323.009033203125,3328.48193359375,668500
2024-12-03,3378.805908203125,3378.805908203125,3386.617919921875,3348.3740234375,3366.284912109375,663000
2024-12-04,3364.64990234375,3364.64990234375,3388.02392578125,3352.943115234375,3376.572021484375,621000
2024-12-05,3368.85498046875,3368.85498046875,3377.054931640625,3353.056884765625,3353.056884765625,543900
2024-12-06,3404.075927734375,3404.075927734375,3418.260986328125,3364.2060546875,3370.94091796875,698200
2024-12-09,3402.533935546875,3402.533935546875,3426.64501953125,3385.958984375,3402.62890625,694900
2024-12-10,3422.660888671875,3422.660888671875,3494.866943359375,3417.764892578125,3490.2890625,794700
2024-12-11,3432.489990234375,3432.489990234375,3437.81005859375,3416.0869140625,3416.0869140625,681500
2024-12-12,3461.5,3461.5,3464.115966796875,3425.97607421875,3432.279052734375,700100
2024-12-13,3391.8779296875,3391.8779296875,3442.926025390625,3390.75390625,3442.926025390625,777500
2024-12-16,3386.3310546875,3386.3310546875,3401.926025390625,3376.535888671875,3390.0830078125,625600
2024-12-17,3361.485107421875,3361.485107421875,3396.20703125,3357.76904296875,3381.81396484375,568900
2024-12-18,3382.2080078125,3382.2080078125,3396.4599609375,3371.2958984375,3371.2958984375,512500
2024-12-19,3370.032958984375,3370.032958984375,3377.531982421875,3346.468994140625,3355.904052734375,513900
2024-12-20,3368.069091796875,3368.069091796875,3390.617919921875,3362.819091796875,3364.48095703125,491000
2024-12-23,3351.257080078125,3351.257080078125,3384.991943359375,3348.277099609375,3367.904052734375,556700
2024-12-24,3393.528076171875,3393.528076171875,3394.904052734375,3352.947021484375,3353.534912109375,472000
2024-12-25,3393.35009765625,3393.35009765625,3406.212890625,3374.010986328125,3395.10693359375,471300
2024-12-26,3398.076904296875,3398.076904296875,3401.094970703125,3380.2548828125,3389.337890625,422200
2024-12-27,3400.14208984375,3400.14208984375,3418.951904296875,3388.322021484375,3397.2939453125,500500
2024-12-30,3407.325927734375,3407.325927734375,3412.841064453125,3394.965087890625,3395.39599609375,455300
2024-12-31,3351.762939453125,3351.762939453125,3413.455078125,3351.762939453125,3406.965087890625,502700
2025-01-02,3262.56103515625,3262.56103515625,3351.721923828125,3242.0869140625,3347.93896484375,561400
2025-01-03,3211.429931640625,3211.429931640625,3273.56591796875,3205.77587890625,3267.076904296875,517600
2025-01-06,3206.923095703125,3206.923095703125,3219.488037109375,3185.462890625,3209.782958984375,431000
2025-01-07,3229.64404296875,3229.64404296875,3230.85302734375,3190.4609375,3203.306884765625,409700
