,FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
9848,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-29,108.39,A,F,
9849,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-30,108.32,A,F,
9850,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-03-31,108.51,A,F,
9851,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-01,,H,F,
9852,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-02,,H,F,
9853,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-03,108.43,A,F,
9854,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-04,108.29,A,F,
9855,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-05,108.07,A,F,
9856,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-06,108.37,A,F,
9857,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-07,108.37,A,F,
9858,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-08,,H,F,
9859,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-09,,H,F,
9860,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-10,108.37,A,F,
9861,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-11,108.52,A,F,
9862,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-12,108.55,A,F,
9863,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-13,107.94,A,F,
9864,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-14,108.1,A,F,
9865,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-15,,H,F,
9866,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-16,,H,F,
9867,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-17,108.39,A,F,
9868,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-18,108.35,A,F,
9869,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-19,108.52,A,F,
9870,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-20,108.64,A,F,
9871,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-21,108.38,A,F,
9872,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-22,,H,F,
9873,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-23,,H,F,
9874,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-24,108.33,A,F,
9875,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-25,107.86,A,F,
9876,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-26,107.73,A,F,
9877,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-27,107.67,A,F,
9878,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-28,108.15,A,F,
9879,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-29,,H,F,
9880,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-04-30,,H,F,
9881,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-01,108.18,A,F,
9882,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-02,108.46,A,F,
9883,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-03,107.9,A,F,
9884,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-04,107.53,A,F,
9885,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-05,107.54,A,F,
9886,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-06,,H,F,
9887,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-07,,H,F,
9888,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-08,107.44,A,F,
9889,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-09,107.68,A,F,
9890,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-10,107.65,A,F,
9891,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-11,107.44,A,F,
9892,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-12,107.61,A,F,
9893,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-13,,H,F,
9894,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-14,,H,F,
9895,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-15,107.77,A,F,
9896,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-16,107.6,A,F,
9897,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-17,107.53,A,F,
9898,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-18,107.25,A,F,
9899,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-19,107.46,A,F,
9900,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-20,,H,F,
9901,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-21,,H,F,
9902,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-22,107.02,A,F,
9903,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-23,106.93,A,F,
9904,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-24,107.03,A,F,
9905,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-25,107.09,A,F,
9906,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-26,107.23,A,F,
9907,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-27,,H,F,
9908,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-28,,H,F,
9909,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-29,107.1,A,F,
9910,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-30,106.88,A,F,
9911,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-05-31,106.84,A,F,
9912,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-01,106.65,A,F,
9913,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-02,106.67,A,F,
9914,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-03,,H,F,
9915,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-04,,H,F,
9916,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-05,106.43,A,F,
9917,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-06,106.28,A,F,
9918,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-07,106.29,A,F,
9919,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-08,106.12,A,F,
9920,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-09,105.73,A,F,
9921,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-10,,H,F,
9922,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-11,,H,F,
9923,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-12,105.54,A,F,
9924,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-13,105.27,A,F,
9925,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-14,105.15,A,F,
9926,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-15,105.28,A,F,
9927,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-16,105.18,A,F,
9928,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-17,,H,F,
9929,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-18,,H,F,
9930,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-19,104.99,A,F,
9931,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-20,104.79,A,F,
9932,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-21,104.77,A,F,
9933,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-22,104.8,A,F,
9934,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-23,105.46,A,F,
9935,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-24,,H,F,
9936,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-25,,H,F,
9937,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-26,104.59,A,F,
9938,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-27,104.78,A,F,
9939,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-28,104.69,A,F,
9940,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-29,104.84,A,F,
9941,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-06-30,104.73,A,F,
9942,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-01,,H,F,
9943,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-02,,H,F,
9944,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-03,104.76,A,F,
9945,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-04,105.0,A,F,
9946,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-05,104.86,A,F,
9947,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-06,105.0,A,F,
9948,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-07,105.12,A,F,
9949,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-08,,H,F,
9950,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-09,,H,F,
9951,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-10,104.7,A,F,
9952,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-11,104.66,A,F,
9953,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-12,104.47,A,F,
9954,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-13,103.75,A,F,
9955,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-14,103.95,A,F,
9956,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-15,,H,F,
9957,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-16,,H,F,
9958,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-17,103.55,A,F,
9959,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-18,103.26,A,F,
9960,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-19,103.03,A,F,
9961,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-20,103.9,A,F,
9962,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-21,104.42,A,F,
9963,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-22,,H,F,
9964,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-23,,H,F,
9965,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-24,104.29,A,F,
9966,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-25,105.01,A,F,
9967,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-26,104.68,A,F,
9968,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-27,104.51,A,F,
9969,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-28,104.77,A,F,
9970,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-29,,H,F,
9971,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-30,,H,F,
9972,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-07-31,105.09,A,F,
9973,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-01,105.37,A,F,
9974,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-02,105.35,A,F,
9975,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-03,105.85,A,F,
9976,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-04,105.7,A,F,
9977,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-05,,H,F,
9978,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-06,,H,F,
9979,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-07,105.4,A,F,
9980,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-08,105.6,A,F,
9981,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-09,105.6,A,F,
9982,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-10,105.34,A,F,
9983,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-11,105.3,A,F,
9984,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-12,,H,F,
9985,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-13,,H,F,
9986,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-14,105.38,A,F,
9987,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-15,105.24,A,F,
9988,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-16,105.02,A,F,
9989,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-17,105.28,A,F,
9990,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-18,105.3,A,F,
9991,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-19,,H,F,
9992,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-20,,H,F,
9993,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-21,105.22,A,F,
9994,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-22,105.09,A,F,
9995,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-23,105.41,A,F,
9996,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-24,105.19,A,F,
9997,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-25,105.2,A,F,
9998,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-26,,H,F,
9999,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-27,,H,F,
10000,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-28,105.29,A,F,
10001,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-29,105.35,A,F,
10002,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-30,105.01,A,F,
10003,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-08-31,105.06,A,F,
10004,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-01,105.51,A,F,
10005,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-02,,H,F,
10006,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-03,,H,F,
10007,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-04,105.58,A,F,
10008,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-05,105.72,A,F,
10009,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-06,105.74,A,F,
10010,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-07,105.71,A,F,
10011,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-08,105.58,A,F,
10012,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-09,,H,F,
10013,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-10,,H,F,
10014,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-11,106.02,A,F,
10015,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-12,106.17,A,F,
10016,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-13,106.27,A,F,
10017,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-14,106.26,A,F,
10018,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-15,106.55,A,F,
10019,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-16,,H,F,
10020,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-17,,H,F,
10021,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-18,106.29,A,F,
10022,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-19,106.22,A,F,
10023,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-20,106.24,A,F,
10024,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-21,106.58,A,F,
10025,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-22,106.43,A,F,
10026,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-23,,H,F,
10027,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-24,,H,F,
10028,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-25,106.51,A,F,
10029,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-26,106.84,A,F,
10030,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-27,107.22,A,F,
10031,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-28,107.31,A,F,
10032,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-29,106.97,A,F,
10033,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-09-30,,H,F,
10034,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-01,,H,F,
10035,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-02,107.43,A,F,
10036,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-03,107.88,A,F,
10037,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-04,107.65,A,F,
10038,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-05,107.43,A,F,
10039,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-06,107.2,A,F,
10040,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-07,,H,F,
10041,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-08,,H,F,
10042,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-09,107.6,A,F,
10043,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-10,107.22,A,F,
10044,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-11,106.85,A,F,
10045,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-12,106.82,A,F,
10046,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-13,107.31,A,F,
10047,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-14,,H,F,
10048,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-15,,H,F,
10049,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-16,107.16,A,F,
10050,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-17,107.03,A,F,
10051,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-18,107.03,A,F,
10052,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-19,107.26,A,F,
10053,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-20,107.07,A,F,
10054,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-21,,H,F,
10055,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-22,,H,F,
10056,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-23,107.08,A,F,
10057,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-24,106.88,A,F,
10058,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-25,107.09,A,F,
10059,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-26,107.33,A,F,
10060,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-27,107.27,A,F,
10061,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-28,,H,F,
10062,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-29,,H,F,
10063,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-30,106.92,A,F,
10064,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-10-31,107.04,A,F,
10065,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-01,107.36,A,F,
10066,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-02,106.45,A,F,
10067,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-03,106.05,A,F,
10068,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-04,,H,F,
10069,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-05,,H,F,
10070,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-06,106.17,A,F,
10071,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-07,106.44,A,F,
10072,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-08,106.63,A,F,
10073,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-09,106.55,A,F,
10074,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-10,106.66,A,F,
10075,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-11,,H,F,
10076,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-12,,H,F,
10077,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-13,106.8,A,F,
10078,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-14,106.6,A,F,
10079,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-15,106.07,A,F,
10080,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-16,106.0,A,F,
10081,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-17,106.19,A,F,
10082,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-18,,H,F,
10083,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-19,,H,F,
10084,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-20,106.46,A,F,
10085,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-21,106.69,A,F,
10086,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-22,106.93,A,F,
10087,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-23,107.18,A,F,
10088,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-24,107.02,A,F,
10089,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-25,,H,F,
10090,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-26,,H,F,
10091,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-27,106.66,A,F,
10092,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-28,106.59,A,F,
10093,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-29,106.51,A,F,
10094,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-11-30,106.73,A,F,
10095,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-01,106.93,A,F,
10096,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-02,,H,F,
10097,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-03,,H,F,
10098,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-04,106.84,A,F,
10099,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-05,107.15,A,F,
10100,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-06,107.09,A,F,
10101,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-07,107.01,A,F,
10102,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-08,106.77,A,F,
10103,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-09,,H,F,
10104,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-10,,H,F,
10105,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-11,106.98,A,F,
10106,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-12,106.71,A,F,
10107,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-13,106.88,A,F,
10108,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-14,106.21,A,F,
10109,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-15,106.5,A,F,
10110,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-16,,H,F,
10111,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-17,,H,F,
10112,D,N,B,CN,882,,A,China - Nominal - Broad (64 economies),2023-12-18,106.45,A,F,
